cell_id,centroid_x,centroid_y,area_pixels,area_microns_sq,perimeter_microns,equivalent_diameter_microns,major_axis_microns,minor_axis_microns,aspect_ratio,eccentricity,solidity,circularity,roundness,mean_green_intensity,max_green_intensity,min_green_intensity,green_intensity_std,mean_chlorophyll_intensity,max_chlorophyll_intensity,chlorophyll_intensity_std,chlorophyll_density,mean_red,mean_green,mean_blue,std_red,std_green,std_blue,color_variation,high_chlorophyll,biomass_estimate,cell_type,health_status,size_category,chlorophyll_category,cluster_id,timestamp,image_path
262,428.77225130890054,827.6937172774869,191.0,47.75,27.81370849898476,7.797255174810172,9.237809733916855,6.818290271340565,1.3548572099880078,0.6747075642481333,0.9182692307692307,3.102597468605577,2.849741452588518,0.13909646370604065,0.203859110623296,0.051269682946685435,0.03037825932166112,0.22694083762401068,0.2986042800134096,0.05904089242098063,0.004752687698932161,0.2526229339903501,0.2465660609793656,0.20956780618006363,0.01893410220156656,0.019860773540964875,0.019706266868688576,0.08254050263266138,False,12.54973905516989,medium_high,healthy,medium,high,1,Day3_Morning,C:\Users\Aun\Desktop\Projects\bioimaging\2-2205.jfif
263,391.95522388059703,833.6455223880597,134.0,33.5,26.071067811865476,6.530966601401967,11.302082162709956,4.049628972288,2.7908932497399617,0.9336033513012418,0.8933333333333333,2.4774050805220074,1.3356663866760403,0.09084052093026973,0.1187434175927346,0.061588703663243476,0.011496601139104055,0.17544325466376903,0.2748749876942354,0.04047736561810629,0.0052371120795154935,0.243459174714662,0.23227977758267487,0.1952297336845186,0.005357493767231082,0.005585406697100466,0.005952405820426238,0.025180469130290647,False,6.272505773623867,medium_high,healthy,medium,high,0,Day3_Morning,C:\Users\Aun\Desktop\Projects\bioimaging\2-2205.jfif
264,400.25471698113205,833.6367924528302,106.0,26.5,19.94974746830583,5.808687281605183,7.832176781411266,4.446611114472247,1.7613811011986464,0.8232104753673498,0.9380530973451328,3.3468860325780714,2.200143567241605,0.10241343390901224,0.12803539861859037,0.07756107287956064,0.011281410672418885,0.20845833506462136,0.31958769113702323,0.05428999802308063,0.007866352266589485,0.2436551979282279,0.23459119496855346,0.19574546799852016,0.006420686096904668,0.0065265057667592665,0.008586961872901849,0.03195016881652064,False,6.247796025720819,small_high,healthy,small,high,1,Day3_Morning,C:\Users\Aun\Desktop\Projects\bioimaging\2-2205.jfif
265,235.62142857142857,836.5964285714285,280.0,70.0,35.8492424049175,9.440697438826296,13.426189049093065,7.718894037945709,1.739392843468322,0.8182143668536429,0.975609756097561,2.737839159124557,1.9777101112514315,0.20171012882361333,0.2852849405900754,0.13238238400618202,0.035121245778534704,0.15820781630538536,0.16285121096349284,0.001828907883850142,0.0022601116615055053,0.4037394957983193,0.40766106442577027,0.3841316526610644,0.017352658575254094,0.017352658575254094,0.017352658575254094,0.04354376667118974,False,15.270243490505289,large_high,healthy,large,high,4,Day3_Morning,C:\Users\Aun\Desktop\Projects\bioimaging\2-2205.jfif
266,679.8461538461538,837.7948717948718,156.0,39.0,44.61269837220809,7.046725639945928,10.523765866525475,8.496964897719382,1.238532345749727,0.5899945139937928,0.5591397849462365,0.9849574698926414,1.7934627562389118,0.5318093497310541,0.8104257101146308,0.2915133019311968,0.10293600629649939,0.06322872161406244,0.08514716794459556,0.015766425837485575,0.0016212492721554472,0.47533936651583714,0.47141779788838617,0.4543489190548014,0.016495047649123594,0.016495047649123594,0.01695154002805028,0.03564443543275645,False,8.731188566608473,medium_low,stressed,medium,low,2,Day3_Morning,C:\Users\Aun\Desktop\Projects\bioimaging\2-2205.jfif
267,323.75531914893617,837.3446808510638,235.0,58.75,28.363961030678926,8.6488625410045,9.714053418639129,7.924355477194515,1.2258477609434837,0.5783877484199396,0.951417004048583,3.670658368844429,3.170859552426801,0.10031810322402435,0.1619564520507319,0.05320424832683683,0.016841571019071702,0.24309514163098064,0.3040702347102714,0.039502001137238354,0.004137789644782649,0.27450980392156865,0.27314142678347936,0.2344263662911973,0.015694616054934718,0.014117153920007562,0.012843065261454874,0.05454041312553022,False,16.084068562485797,large_high,healthy,large,high,1,Day3_Morning,C:\Users\Aun\Desktop\Projects\bioimaging\2-2205.jfif
268,383.6718309859155,838.9464788732395,355.0,88.75,52.42031021678297,10.630146264057032,15.55100281407114,10.171080670138911,1.5289430217309201,0.7564542498778103,0.6478102189781022,1.623450471521931,1.8690532371280029,0.12517997351425186,0.22100232756841945,0.059733411405376365,0.03563771060682731,0.224221528408754,0.3194473913896905,0.047004234134889036,0.002526439756718355,0.2646230323115162,0.26160729080364536,0.22576083954708642,0.027266982315828317,0.027473155909086076,0.028239788493547534,0.1103469440048883,False,20.06518972357242,large_high,moderate,large,high,3,Day3_Morning,C:\Users\Aun\Desktop\Projects\bioimaging\2-2205.jfif
269,730.5645833333333,838.06875,480.0,120.0,54.64823227814083,12.360774464742066,20.207657711356305,7.862879585509211,2.570007271712228,0.9211938505692363,0.8495575221238938,2.019755804303305,1.4966470779804262,0.5422639932001349,0.7534386018385206,0.33164127324093806,0.0690367391647592,0.06167795353103703,0.08434332573986414,0.01563762378449316,0.0005139829460919752,0.48341503267973857,0.47949346405228754,0.4625,0.010620852186842729,0.010620852186842729,0.010727905058467066,0.022428384217891152,False,29.691743902633977,large_low,moderate,large,low,0,Day3_Morning,C:\Users\Aun\Desktop\Projects\bioimaging\2-2205.jfif
270,336.48813559322036,840.6923728813559,590.0,147.5,52.36396103067893,13.704117368456696,18.346157845680203,11.60407822025913,1.5810094948903677,0.7745544222085523,0.889894419306184,2.7039390240122736,2.231885335977539,0.11370054646386847,0.16304308662539901,0.03801002004511697,0.02475623639764488,0.24616227138526797,0.3111981236088773,0.0407300844438813,0.0016688967551543592,0.2761980724493187,0.27559986706547024,0.23724825523429713,0.01924195059914628,0.019293197323224882,0.020995434024879304,0.07544625694086386,False,38.68032304579439,large_high,healthy,large,high,3,Day3_Morning,C:\Users\Aun\Desktop\Projects\bioimaging\2-2205.jfif
271,347.54611650485435,839.75,412.0,103.0,38.82842712474619,11.451797811161432,13.689695650024191,9.925203353486951,1.3792861629595414,0.6887354856208907,0.9809523809523809,3.4340568723254057,2.799108600755394,0.10659443968323891,0.17440477456710912,0.049546281074339796,0.02485107461724945,0.24945444833343058,0.31291833168667593,0.03944784280144086,0.0024218878478973844,0.2648391395393108,0.2648391395393108,0.22710831905577766,0.018566005514496966,0.018566005514496966,0.01923581424340643,0.07448311771291422,False,28.586912537196813,large_high,healthy,large,high,1,Day3_Morning,C:\Users\Aun\Desktop\Projects\bioimaging\2-2205.jfif
272,688.2368421052631,841.7368421052631,209.0,52.25,43.180717856868625,8.156394191823509,10.438367574875208,9.343089179245297,1.1172287211025405,0.44592190854459846,0.6295180722891566,1.4085635123804792,2.44225626766874,0.5459205350224822,0.8325049673229824,0.32065216133272684,0.09626302456874197,0.07119467979819546,0.0848998286024157,0.016224488562311856,0.0013625776037932147,0.47860024392532136,0.47467867529787033,0.45664696500609814,0.019124567733592196,0.019124567733592196,0.01949987579387301,0.04095889855417815,False,12.733382722194378,medium_low,stressed,medium,low,2,Day3_Morning,C:\Users\Aun\Desktop\Projects\bioimaging\2-2205.jfif
273,410.6127192982456,846.1478070175439,1140.0,285.0,72.8492424049175,19.04923279949934,25.887097613893573,15.263765237879111,1.6959837373318096,0.8076747323717145,0.9083665338645418,2.6993837924660062,2.1659491042942145,0.25945024483566487,0.4297070478534617,0.1635329281488329,0.049476516663027464,0.24484784754741631,0.3596194079995,0.03443558009796305,0.0008591152545523379,0.3422531819745442,0.34218782249742,0.3068524251805985,0.02174678966462779,0.021844308465384387,0.022023303468013632,0.06619069554513535,False,90.20390279849732,large_high,healthy,large,high,3,Day3_Morning,C:\Users\Aun\Desktop\Projects\bioimaging\2-2205.jfif
274,716.5507246376811,850.3260869565217,69.0,17.25,16.485281374238568,4.686510657907603,6.373469769590443,3.5811726878097163,1.779715843161008,0.8272136915792158,0.8961038961038961,3.1905549328501093,2.162755120559664,0.5336677426015637,0.6031316853092289,0.38913600143091837,0.03592048034773584,0.08437467532678466,0.08440514469453374,2.94607528230657e-05,0.0048912855261904154,0.4789997158283604,0.47507814720090935,0.45547030406365446,0.005906943479009613,0.005906943479009613,0.005906943479009613,0.012571993530080336,False,4.98676154037586,small_low,healthy,small,low,4,Day3_Morning,C:\Users\Aun\Desktop\Projects\bioimaging\2-2205.jfif
275,668.479797979798,852.010101010101,99.0,24.75,27.781222920256965,5.613615477764332,7.42706658136027,6.151473040966499,1.207363916235802,0.560357733944666,0.6470588235294118,1.611915754390317,2.2851287730241574,0.5178747437660559,0.7100630839581056,0.32771705582953375,0.08843284494192778,0.05097929169511166,0.05102518509714896,3.944342340091216e-05,0.0020597693614186527,0.467260843731432,0.463339275103981,0.44765300059417706,0.015460482658112767,0.015460482658112767,0.015460482658112767,0.03365234391309336,False,5.490620281695934,small_low,stressed,small,low,2,Day3_Morning,C:\Users\Aun\Desktop\Projects\bioimaging\2-2205.jfif
276,655.1581081081081,852.7689189189189,370.0,92.5,64.89087296526012,10.852403323135505,17.790876626318905,10.668624645105789,1.6675885803593657,0.8002486716690075,0.5799373040752351,1.1041913857849228,1.4883913818691383,0.5292831809451783,0.8053127513794222,0.2625012622920489,0.09453187846544223,0.0511258017960201,0.051261441261973885,7.249660774173815e-05,0.0005527113707677849,0.4662957074721781,0.46237413884472706,0.44668786433492313,0.01681880027017063,0.01681880027017063,0.01681880027017063,0.03668602024021729,False,19.985328028434378,large_low,stressed,large,low,2,Day3_Morning,C:\Users\Aun\Desktop\Projects\bioimaging\2-2205.jfif
277,610.6452380952381,853.9035714285715,420.0,105.0,70.25483399593904,11.562445770562215,19.283491842899664,11.083823228298064,1.7397870252628227,0.818305876005296,0.621301775147929,1.0693176383699285,1.4380965754614174,0.5399448388866,0.7933157448875734,0.26153447202579505,0.075148169855418,0.0844673879238873,0.13978026545433042,0.006165140752348882,0.0008044513135608315,0.455406162464986,0.4515966386554622,0.43193277310924366,0.015129058731869057,0.015158763946974218,0.01513676696144508,0.03392589644682624,False,25.69920907637286,large_low,stressed,large,low,2,Day3_Morning,C:\Users\Aun\Desktop\Projects\bioimaging\2-2205.jfif
278,726.3,855.7846153846153,65.0,16.25,16.485281374238568,4.54864184146723,7.288893202596018,2.9995799152767746,2.4299713321435092,0.9113973480434128,0.9285714285714286,3.005595226597929,1.5577591157576682,0.5511603030512642,0.6303431336305327,0.49451158782332705,0.03565612231661263,0.08434280007207058,0.08434330942369528,1.757858888009839e-06,0.005190326158281267,0.481025641025641,0.47710407239819,0.45749622926093514,0.005928503648404581,0.005928503648404581,0.005928503648404581,0.012563707974638502,False,4.7422377673885405,small_low,healthy,small,low,4,Day3_Morning,C:\Users\Aun\Desktop\Projects\bioimaging\2-2205.jfif
279,328.6182432432432,858.8513513513514,296.0,74.0,38.071067811865476,9.706684619910241,16.867628228634945,5.985381415949401,2.8181375682571104,0.9349254173632733,0.9641693811074918,2.5663238440153,1.324627566960575,0.28297556754049913,0.4620545599439225,0.2023905022151222,0.043212151001510976,0.15680830194710477,0.1584746863973945,0.0007330586468977863,0.0021190311073933077,0.3787758346581876,0.38269740328563856,0.3591679915209327,0.012566967276651353,0.012566967276651353,0.012566967276651353,0.033642258413034455,False,18.101447241233423,large_high,healthy,large,high,0,Day3_Morning,C:\Users\Aun\Desktop\Projects\bioimaging\2-2205.jfif
280,739.5258620689655,859.9224137931035,116.0,29.0,25.72792206135785,6.076507779746499,9.35643762395153,4.821473971251306,1.9405761971837991,0.8570033324085049,0.8285714285714286,2.20220847861288,1.6871241984534602,0.511446307748286,0.6122483230153347,0.40413947000300515,0.03699139957852448,0.08726673795658631,0.14202037781429155,0.011890653990590513,0.0030091978605719417,0.4727856659905341,0.46926977687626775,0.44945909398242057,0.006914012947991596,0.0069265643732054245,0.00686557561108894,0.014880299403246247,False,7.591113058785743,medium_low,moderate,medium,low,4,Day3_Morning,C:\Users\Aun\Desktop\Projects\bioimaging\2-2205.jfif
281,615.4625,861.06875,80.0,20.0,20.4350288425444,5.046265044040321,8.183929344236587,3.54614938892079,2.307835470723704,0.9012466468798189,0.7766990291262136,2.4074060131917103,1.5208149150644474,0.5359829542465795,0.6973576306705817,0.3947888909795596,0.055148319588016706,0.08410924908064203,0.08452879892004188,0.00040211377346354707,0.004205462454032102,0.455,0.45107843137254905,0.43147058823529416,0.011780626482617672,0.011780626482617672,0.011780626482617672,0.026422866698534102,False,5.451103521623836,small_low,moderate,small,low,4,Day3_Morning,C:\Users\Aun\Desktop\Projects\bioimaging\2-2205.jfif
282,566.9555555555555,862.2851851851852,135.0,33.75,30.79898987322333,6.555290583552474,12.403397971559851,4.2085286350619615,2.947205317370316,0.9406765982027524,0.7417582417582418,1.7884248120660808,1.1172812999795516,0.5390189016684659,0.6618404944277123,0.38234958212760173,0.06451562197725341,0.07825334819925703,0.07890180558990849,0.00040704119808640765,0.0023186177244224303,0.429281045751634,0.42535947712418304,0.4057516339869281,0.012463397076160997,0.012463397076160997,0.012463397076160997,0.029665521976549977,False,8.612978860545422,medium_low,moderate,medium,low,0,Day3_Morning,C:\Users\Aun\Desktop\Projects\bioimaging\2-2205.jfif
283,733.55,862.7428571428571,70.0,17.5,16.77817459305202,4.720348719413148,6.8047908928931315,3.3589546001754047,2.0258656942066993,0.8696798884333461,0.8536585365853658,3.1247730862051064,1.924768889170714,0.529122870146631,0.6054401438761113,0.457557297025714,0.02963054650699565,0.08428147415285675,0.08428147415285679,4.163336342344337e-17,0.0048160842373061,0.475406162464986,0.471484593837535,0.4518767507002801,0.005785246226745362,0.005785246226745362,0.005785246226745362,0.012407879503452986,False,5.000988891776157,small_low,healthy,small,low,4,Day3_Morning,C:\Users\Aun\Desktop\Projects\bioimaging\2-2205.jfif
284,604.9295774647887,865.5,71.0,17.75,20.83147545195113,4.753945931439391,7.935430038486025,3.296224162066479,2.407430334929382,0.9096476833315151,0.7717391304347826,2.0560238596794713,1.4355804425353955,0.5838303451968253,0.7033357652500063,0.45137042067012545,0.05657200470958499,0.08284443623678511,0.08324206364374157,0.00022583916885296845,0.004667292182354091,0.4572769953051643,0.45335542667771334,0.4337475835404584,0.012565559268090972,0.012565559268090972,0.012565559268090972,0.028040195219653292,False,4.989070460570221,small_low,moderate,small,low,0,Day3_Morning,C:\Users\Aun\Desktop\Projects\bioimaging\2-2205.jfif
285,703.0948012232416,863.571865443425,327.0,81.75,84.94722215136416,10.202319970580199,20.906621661044163,11.243559354133513,1.859430897508286,0.8430731168078721,0.5440931780366056,0.5694547939785524,0.9525551978221446,0.5192499495295222,0.6729377713094848,0.27876629181390594,0.053703147196387996,0.0742288888260676,0.08454351576666472,0.015320545289456677,0.0009079986400742214,0.4701924806619896,0.46627091203453863,0.447838340229058,0.01024014748537003,0.01024014748537003,0.01076498185132645,0.022571146216824184,False,17.94942141815344,large_low,stressed,large,low,2,Day3_Morning,C:\Users\Aun\Desktop\Projects\bioimaging\2-2205.jfif
286,402.32911392405066,869.9240506329114,79.0,19.75,18.485281374238568,5.014626706796775,8.005616911703488,3.262163605112549,2.454081977726952,0.9132121902124265,0.8876404494382022,2.9052587920244832,1.5694504232373,0.5551286530459745,0.6948746753335566,0.466709956052392,0.060465652495158465,0.08832330768223073,0.08911122053300596,0.00036836934177224593,0.004472066211758518,0.414246711342765,0.41032514271531395,0.39071729957805906,0.014148737382707235,0.014148737382707235,0.014148737382707235,0.03492684191340217,False,5.820538851484455,small_low,healthy,small,low,4,Day3_Morning,C:\Users\Aun\Desktop\Projects\bioimaging\2-2205.jfif
287,600.0763888888889,871.5,72.0,18.0,17.31370849898476,4.787307364817192,5.943353513453818,4.2262232068790535,1.4063037427317562,0.7031071302174857,0.8780487804878049,3.0182982916056953,2.595251728308389,0.5617380125823416,0.7125260321377188,0.39474774566020765,0.056919823327254135,0.08228730595409656,0.08261190726522283,0.00015138301856353582,0.004571516997449809,0.4482570806100218,0.4443355119825708,0.42472766884531593,0.013131219777370064,0.013131219777370064,0.013131219777370064,0.029904390363745266,False,5.2987147002456085,small_low,healthy,small,low,4,Day3_Morning,C:\Users\Aun\Desktop\Projects\bioimaging\2-2205.jfif
288,592.6384615384616,871.4846153846154,65.0,16.25,16.727922061357855,4.54864184146723,5.470554281875858,4.2436608194841465,1.2891120460802639,0.6310677002024788,0.8904109589041096,2.9190345001787867,2.7654181690580084,0.5358055457327636,0.6810075369487553,0.3126006779465491,0.07695527191679193,0.08149184457157979,0.08169547943303813,0.00011867602269426185,0.005014882742866449,0.4397586726998492,0.43583710407239823,0.4162292609351433,0.016707014217201978,0.016707014217201978,0.016707014217201978,0.03879863076547583,False,4.57207443105566,small_low,healthy,small,low,4,Day3_Morning,C:\Users\Aun\Desktop\Projects\bioimaging\2-2205.jfif
289,653.9673913043479,872.6467391304348,92.0,23.0,25.95279579551077,5.4115163798060095,9.976663990905804,4.9229136905135675,2.0265770675871875,0.8697782109484321,0.5859872611464968,1.7164430250174076,1.1768666464545143,0.5252554781173239,0.6088102855233022,0.39699407825582167,0.037032752998164574,0.05066150640775648,0.05070564084346885,3.4704030889418626e-05,0.0022026741916415862,0.45869565217391306,0.4547740835464621,0.43908780903665817,0.0074821237898009055,0.0074821237898009055,0.0074821237898009055,0.016595501948447503,False,5.201998831183266,small_low,moderate,small,low,0,Day3_Morning,C:\Users\Aun\Desktop\Projects\bioimaging\2-2205.jfif
290,747.7395626242545,870.662027833002,503.0,125.75,60.47665940288702,12.653452997124806,16.575765654869922,12.770225638874308,1.2980010004217177,0.6375422055744818,0.7144886363636364,1.7282328731541092,2.330938995253739,0.516548702627139,0.6088015643370381,0.42063953327379716,0.031899874701494565,0.07467441752366648,0.1428239752764902,0.01818670846420678,0.0005938323461126559,0.47001130472069547,0.46626125599345103,0.4478306630803415,0.00603971817635309,0.006103946745138235,0.006624905396699303,0.01356009435968006,False,30.563792939625593,large_low,moderate,large,low,2,Day3_Morning,C:\Users\Aun\Desktop\Projects\bioimaging\2-2205.jfif
291,381.43700787401576,876.3700787401575,127.0,31.75,27.384776310850235,6.358093703724522,10.503250059070538,4.714877229927936,2.227682619687443,0.8935835168010248,0.7696969696969697,2.12811547301448,1.4657720266621619,0.536613138478134,0.6871891510164787,0.44176279895365034,0.042840495995821244,0.08366331866335681,0.08502349392487582,0.0005766945901655065,0.0026350651547513955,0.41747722711131696,0.413555658483866,0.39394781534661105,0.010118538731909477,0.010118538731909477,0.010118538731909477,0.024780485253678135,False,8.454093788575705,medium_low,moderate,medium,low,0,Day3_Morning,C:\Users\Aun\Desktop\Projects\bioimaging\2-2205.jfif
292,590.0815217391304,878.3532608695652,92.0,23.0,19.02081528017131,5.4115163798060095,6.422258473534101,4.77760238696446,1.3442429807589333,0.668276334058498,0.8598130841121495,3.1955045145682206,2.8400264523324057,0.5454426233160888,0.7519110815544174,0.3667559654526158,0.0651981019014827,0.08134753893139555,0.08162257381436018,0.00015237480664036227,0.0035368495187563286,0.43704177323103155,0.4331202046035806,0.4135123614663257,0.015279947645145061,0.015279947645145061,0.015279947645145061,0.03570986934302871,False,6.694408638621088,small_low,healthy,small,low,4,Day3_Morning,C:\Users\Aun\Desktop\Projects\bioimaging\2-2205.jfif
293,595.8382352941177,878.7794117647059,68.0,17.0,16.899494936611667,4.652426491681278,6.718381515152821,3.2928086144169,2.0403194664086275,0.8716553488039089,0.8717948717948718,2.992067081043266,1.9181815374132032,0.5307705221593735,0.6414889803890267,0.3516610936415566,0.06516986063794039,0.08190517870658877,0.08218567367283305,0.0001538745486620712,0.004817951688622869,0.43685121107266434,0.43292964244521337,0.4133217993079585,0.014013128835487833,0.014013128835487833,0.014013128835487833,0.03276385284831125,False,4.783161092041417,small_low,healthy,small,low,4,Day3_Morning,C:\Users\Aun\Desktop\Projects\bioimaging\2-2205.jfif
294,582.1105072463768,879.8695652173913,276.0,69.0,42.698484809834994,9.373021315815206,10.512868010428443,9.488993116147848,1.10790132122008,0.4304645967341967,0.7624309392265194,1.9023657487691006,3.179631398779846,0.5053864847386329,0.7212576455747955,0.28140186879558393,0.08767335199863237,0.08062978051741261,0.08112860518434556,0.0002455435738236992,0.0011685475437306176,0.4251918158567775,0.42127024722932654,0.4016624040920716,0.01880037023440929,0.01880037023440929,0.01880037023440929,0.045188690860890196,False,17.08693942304962,large_low,moderate,large,low,2,Day3_Morning,C:\Users\Aun\Desktop\Projects\bioimaging\2-2205.jfif
295,620.7704918032787,880.8770491803278,61.0,15.25,16.31370849898476,4.406461512053774,4.8416649608927615,4.700699582339884,1.0299881700763163,0.23954631782024194,0.8472222222222222,2.8802773108646296,3.313221622626151,0.5743021236762161,0.7369459513839814,0.4502795348147011,0.06257150866192569,0.050247023126768334,0.05046865133912846,0.0001145943341566222,0.0032948867624110383,0.45715204114432656,0.4532304725168756,0.43754419800707167,0.015054105262274388,0.015054105262274388,0.015054105262274388,0.033505023230029775,False,4.075086849897106,small_low,healthy,small,low,4,Day3_Morning,C:\Users\Aun\Desktop\Projects\bioimaging\2-2205.jfif
296,728.7256097560976,890.7256097560976,82.0,20.5,22.33147545195113,5.108953969950291,8.122954025240192,4.493740487292273,1.8076152924742481,0.8330384738468334,0.7592592592592593,2.066278611546744,1.5823260596460074,0.514517278792638,0.5784188008509016,0.44501879603058403,0.027038589364656522,0.05027207519168934,0.05027207519168934,0.0,0.002452296350814114,0.4612147297943568,0.45729316116690577,0.44160688665710185,0.0063279674441025675,0.0063279674441025675,0.0063279674441025675,0.013957573761200916,False,4.688576436564102,small_low,moderate,small,low,4,Day3_Morning,C:\Users\Aun\Desktop\Projects\bioimaging\2-2205.jfif
297,594.941798941799,892.2222222222222,189.0,47.25,45.3700576850888,7.756324418739616,12.802998343260516,9.009153016837526,1.4211100998431858,0.7105217430000222,0.5727272727272728,1.1538065639459116,1.46807601796564,0.5340630887510848,0.7063007203727248,0.34044705685142657,0.059464635735252555,0.05434975928720732,0.08193762840856382,0.012534698634634623,0.0011502594558139114,0.4312480547774665,0.42732648615001556,0.4109139952277207,0.014990833443265291,0.014990833443265291,0.014645706865620747,0.035153821780313704,False,10.448844242047295,medium_low,stressed,medium,low,2,Day3_Morning,C:\Users\Aun\Desktop\Projects\bioimaging\2-2205.jfif
298,615.4230769230769,893.525641025641,78.0,19.5,20.849242404917497,4.982787485166879,6.885060413738917,4.6606349759004635,1.4772794800152056,0.7360566126812512,0.7647058823529411,2.2548824646294396,2.095025003811308,0.5124139622505433,0.647050220505024,0.24255688319557142,0.08036024925301723,0.04949083839560587,0.04977150020997542,0.0001174393131387067,0.002537991712595173,0.43604826546003017,0.4321266968325792,0.4164404223227753,0.018501281498618835,0.018501281498618835,0.018501281498618835,0.04320658553569668,False,4.501428651553326,small_low,moderate,small,low,4,Day3_Morning,C:\Users\Aun\Desktop\Projects\bioimaging\2-2205.jfif
299,570.7429906542056,897.9766355140187,107.0,26.75,22.14213562373095,5.836022431559495,8.709882731420336,4.111462423195317,2.118439094148707,0.8815740956526211,0.8916666666666667,2.7425504708765676,1.7958467819598294,0.5313436533265519,0.6080841190116745,0.42501438335325115,0.03895184967517339,0.05138406150519941,0.08051163713541021,0.010836576847938253,0.0019208994955214732,0.41583287520615725,0.4119113065787062,0.3956752794575774,0.00821765231052438,0.00821765231052438,0.008165178438332853,0.020107971009712927,False,6.6595109238379155,medium_low,healthy,medium,low,4,Day3_Morning,C:\Users\Aun\Desktop\Projects\bioimaging\2-2205.jfif
300,582.062015503876,901.0581395348837,129.0,32.25,29.091883092036785,6.407961869245868,9.735326810782157,5.440948250670473,1.7892702452339073,0.8292437795868726,0.7588235294117647,1.9153842282365372,1.7330007815376103,0.5164292255062833,0.7504850512258793,0.3278217191138348,0.06245140100578246,0.053872556055231106,0.08142809411327925,0.012756487614933292,0.0016704668544257708,0.41763185894512844,0.4137102903176775,0.3972640218878249,0.016032982755525303,0.016032982755525303,0.015759100222927324,0.03892627829566261,False,7.4025822397536105,medium_low,moderate,medium,low,2,Day3_Morning,C:\Users\Aun\Desktop\Projects\bioimaging\2-2205.jfif
301,594.0714285714286,910.1746031746031,126.0,31.5,29.920310216782973,6.333012368467128,8.082501828985054,7.750613214600628,1.0428209491552505,0.28361784257332623,0.6737967914438503,1.7686757653345089,2.4557776392171617,0.5132862133792118,0.6262790441756847,0.3985245104130654,0.050997525973673595,0.04815318894361634,0.04835518005882749,0.00010111818217295991,0.001528672664876709,0.41680672268907565,0.4128851540616247,0.39719887955182076,0.010207768716128062,0.010207768716128062,0.010207768716128062,0.024960091997655604,False,6.958032459348259,medium_low,moderate,medium,low,2,Day3_Morning,C:\Users\Aun\Desktop\Projects\bioimaging\2-2205.jfif
302,625.2116788321168,910.1532846715329,137.0,34.25,35.42031021678297,6.6036697681803656,14.329680228410462,4.684758339488363,3.058787495530762,0.9450496196511818,0.6171171171171171,1.3722262098390694,0.8494888592688769,0.5236560863791311,0.5963394719156244,0.4113260666879438,0.03642797883860133,0.04954243723852142,0.049777407599976266,0.0001311006685647641,0.001446494517913034,0.42974094747388003,0.42581937884642906,0.41013310433662514,0.008510894564139618,0.008510894564139618,0.008510894564139618,0.020172881579362072,False,7.469671904223796,medium_low,stressed,medium,low,0,Day3_Morning,C:\Users\Aun\Desktop\Projects\bioimaging\2-2205.jfif
303,581.6238738738739,912.0765765765766,222.0,55.5,40.352290732122434,8.406235467365967,12.25438336236126,7.0054503534412245,1.7492641791889438,0.8204843828184722,0.69375,1.7132725260358121,1.8822624048664478,0.5104891279720368,0.6997465694734604,0.2662827639245193,0.07584835020371994,0.04763239358192671,0.04792163419695438,0.00014727140994340223,0.0008582413258004813,0.41086380498145203,0.40694223635400106,0.39125596184419714,0.01515457240527914,0.01515457240527914,0.01515457240527914,0.03760246959731984,False,12.123427371616593,large_low,stressed,large,low,2,Day3_Morning,C:\Users\Aun\Desktop\Projects\bioimaging\2-2205.jfif
304,617.832,916.128,125.0,31.25,31.298989873223327,6.3078313050504,12.119136685001289,5.02123470973584,2.413577015530282,0.9101299978397936,0.6510416666666666,1.6034640738435302,1.0836193818293487,0.5261946951372776,0.6441577556154616,0.27941704309499954,0.0618785096567795,0.04911060863990619,0.04933345947371426,0.00013191618712976659,0.001571539476476998,0.4245647058823529,0.42064313725490193,0.404956862745098,0.013265284250394051,0.013265284250394051,0.013265284250394051,0.03183248780255292,False,6.97063000112548,medium_low,stressed,medium,low,0,Day3_Morning,C:\Users\Aun\Desktop\Projects\bioimaging\2-2205.jfif
305,566.4197530864197,920.8888888888889,81.0,20.25,24.452795795510774,5.077706251929807,10.130598966586291,3.866127759096084,2.620347696154476,0.9243156937918426,0.6377952755905512,1.7023068264181849,1.004904729930279,0.5332061988424769,0.694888563068573,0.4448252163961735,0.04913586468278466,0.047462296548856704,0.04768678291161195,0.0001215428369402691,0.002343817113523788,0.40513192931493586,0.4012103606874849,0.38552408617768097,0.011750850799173937,0.011750850799173937,0.011750850799173937,0.029577604588951697,False,4.577949114323615,small_low,stressed,small,low,0,Day3_Morning,C:\Users\Aun\Desktop\Projects\bioimaging\2-2205.jfif
306,554.6920289855072,922.786231884058,138.0,34.5,33.52386360737624,6.627726932618989,11.881491210585146,5.021868230213797,2.3659504124582162,0.9062868646029599,0.696969696969697,1.5430529185590456,1.244650170348426,0.5142189252272812,0.6298035688931751,0.3781485664575275,0.04546930421846031,0.05147149587937032,0.081252261155333,0.010861101818994665,0.0014919274167933426,0.39650468883205453,0.39258312020460356,0.37641375390736004,0.008254146712882963,0.008254146712882963,0.00835213274569881,0.021330238381378167,False,7.578247989689983,medium_low,stressed,medium,low,0,Day3_Morning,C:\Users\Aun\Desktop\Projects\bioimaging\2-2205.jfif
